Date,Open,High,Low,Close,Adj Close,Volume
08-07-2009,19.417143,19.719999,19.202858,19.602858,13.270281,143982300
09-07-2009,19.68,19.712856,19.418571,19.48,13.187115,85756300
10-07-2009,19.477142,19.852858,19.474285,19.788572,13.396004,111318900
13-07-2009,19.934286,20.334286,19.647142,20.334286,13.765429,120875300
14-07-2009,20.290001,20.454287,20.165714,20.324286,13.758658,86811900
15-07-2009,20.719999,21,20.617144,20.982857,14.204484,121396800
16-07-2009,20.822857,21.145714,20.795713,21.074286,14.266375,98392700
17-07-2009,21.297142,21.717142,21.232857,21.678572,14.67545,150538500
20-07-2009,21.895714,22.148571,21.555714,21.844286,14.78763,183881600
21-07-2009,21.898571,21.918571,21.392857,21.644285,14.652241,218695400
22-07-2009,22.54143,22.675714,22.301428,22.391428,15.158027,218526000
23-07-2009,22.375713,22.634285,22.222857,22.545713,15.262465,131740700
24-07-2009,22.421429,22.857143,22.357143,22.855715,15.472324,109590600
27-07-2009,22.881428,22.982857,22.465714,22.871429,15.482962,108327800
28-07-2009,22.697144,22.871429,22.514286,22.857143,15.473292,90888700
29-07-2009,22.700001,22.921429,22.607143,22.861429,15.476193,95539500
30-07-2009,23.1,23.531429,23.071428,23.255714,15.74311,117401200
31-07-2009,23.284286,23.571428,23.272858,23.341429,15.801132,105634200
03-08-2009,23.601429,23.805714,23.552856,23.775715,16.095127,98560000
04-08-2009,23.561428,23.652857,23.45857,23.65,16.010019,98952700
05-08-2009,23.678572,23.912857,23.45857,23.587143,15.96747,105795900
06-08-2009,23.654285,23.787144,23.298571,23.415714,15.851418,85404200
07-08-2009,23.641428,23.799999,23.542856,23.644285,16.006155,96838700
10-08-2009,23.665714,23.799999,23.379999,23.531429,15.929756,75073600
11-08-2009,23.384285,23.482857,23.125713,23.261429,15.746977,88835600
12-08-2009,23.221428,23.815714,23.20857,23.615715,15.986816,111267800
13-08-2009,23.807142,24.095715,23.785715,24.059999,16.287573,109995200
14-08-2009,23.991428,24.032858,23.647142,23.825714,16.128975,76454000
17-08-2009,23.364286,23.370001,22.774286,22.798571,15.433644,131095300
18-08-2009,23.09,23.462856,23.058571,23.428572,15.860126,107788100
19-08-2009,23.25,23.614286,23.207144,23.514286,15.918151,103317900
20-08-2009,23.568571,23.817142,23.515715,23.761429,16.085457,85507800
21-08-2009,23.950001,24.195715,23.828571,24.174286,16.364941,104018600
24-08-2009,24.302856,24.387142,24.038572,24.151428,16.349463,101732400
25-08-2009,24.20857,24.42,24.161428,24.200001,16.382349,81088700
26-08-2009,24.131428,24.221428,23.822857,23.915714,16.189901,75999700
27-08-2009,24.107143,24.224285,23.547142,24.207144,16.387186,112295400
28-08-2009,24.610001,24.641428,24.075714,24.292856,16.445202,113425200
31-08-2009,24.022858,24.121429,23.785715,24.030001,16.267267,77834400
01-09-2009,23.998571,24.285715,23.562857,23.614286,15.985842,117257000
02-09-2009,23.517143,23.944286,23.444286,23.597143,15.974238,91062300
03-09-2009,23.777143,23.871429,23.571428,23.792856,16.106728,73488800
04-09-2009,23.897142,24.385714,23.870001,24.33,16.47035,93657200
08-09-2009,24.711428,24.734285,24.571428,24.704287,16.723726,78761900
09-09-2009,24.682858,24.924286,24.242857,24.448572,16.550619,202771800
10-09-2009,24.58,24.75,24.401428,24.651428,16.687948,122783500
11-09-2009,24.701429,24.74,24.41,24.594286,16.649261,87240300
14-09-2009,24.404285,24.842857,24.321428,24.817142,16.800127,80502800
15-09-2009,24.862858,25.092857,24.798571,25.022858,16.939386,106617700
16-09-2009,25.427143,26.107143,25.411428,25.981428,17.588299,188505800
17-09-2009,25.997143,26.684286,25.995714,26.364286,17.847473,202643000
18-09-2009,26.547142,26.65,26.394285,26.431429,17.892927,150395700
21-09-2009,26.327143,26.451429,25.945715,26.288572,17.796221,109428900
22-09-2009,26.455715,26.482857,26.121429,26.354286,17.840708,89188400
23-09-2009,26.485714,26.985714,26.432858,26.5,17.939346,148390900
24-09-2009,26.742857,26.814285,26.110001,26.26,17.776875,137720100
25-09-2009,26.001429,26.5,25.92,26.052856,17.63665,111309800
28-09-2009,26.267143,26.668571,26.190001,26.592857,18.002213,84361200
29-09-2009,26.675714,26.771429,26.33,26.482857,17.927744,86346400
30-09-2009,26.59,26.635714,26.087143,26.478571,17.924841,134896300
01-10-2009,26.478571,26.602858,25.814285,25.837143,17.49062,131177900
02-10-2009,25.915714,26.562857,25.907143,26.414286,17.881325,138327000
05-10-2009,26.6,26.694286,26.324286,26.574286,17.989634,105783300
06-10-2009,26.82,27.144285,26.757143,27.144285,18.375502,151271400
07-10-2009,27.108572,27.221428,27.004286,27.178572,18.398714,116417000
08-10-2009,27.237143,27.35,26.984285,27.038572,18.303938,109552800
09-10-2009,26.995714,27.242857,26.945715,27.209999,18.419989,73318000
12-10-2009,27.288572,27.358572,27.091429,27.258572,18.452866,72006200
13-10-2009,27.232857,27.309999,27.1,27.145714,18.376469,87005100
14-10-2009,27.464285,27.474285,27.175714,27.327143,18.499285,93877700
15-10-2009,27.09,27.274286,27.075714,27.222857,18.428692,93389100
16-10-2009,27.049999,27.194286,26.834286,26.864286,18.185955,107856700
19-10-2009,26.835714,27.142857,26.507143,27.122858,18.361,235557700
20-10-2009,28.657143,28.821428,28.264286,28.394285,19.221693,285259800
21-10-2009,28.502857,29.815714,28.461428,29.274286,19.817421,298431700
22-10-2009,29.242857,29.692858,28.93,29.314285,19.8445,197848000
23-10-2009,29.385714,29.4,29.032858,29.134285,19.722647,105196700
26-10-2009,29.095715,29.535715,28.585714,28.925714,19.581451,121084600
27-10-2009,28.808571,28.972857,28.064285,28.195715,19.087271,189137900
28-10-2009,28.244286,28.288572,27.299999,27.485714,18.606636,204596700
29-10-2009,27.857143,28.115715,27.448572,28.049999,18.988625,142567600
30-10-2009,28.008572,28.114286,26.881428,26.928572,18.229471,179381300
02-11-2009,27.114286,27.554285,26.51,27.044285,18.307806,169745800
03-11-2009,26.835714,27.074286,26.559999,26.964285,18.253643,130635400
04-11-2009,27.247143,27.692858,27.175714,27.258572,18.452866,121882600
05-11-2009,27.485714,27.857143,27.402857,27.718571,18.764263,96200300
06-11-2009,27.501429,27.884285,27.485714,27.762857,18.794249,73774400
09-11-2009,28.134285,28.842857,28.037144,28.780001,19.482807,132213900
10-11-2009,28.717142,29.282858,28.715714,28.997143,19.629808,100298800
11-11-2009,29.222857,29.285715,28.832857,29.035715,19.655914,110967500
12-11-2009,29.02,29.267143,28.775715,28.855715,19.534067,90932800
13-11-2009,28.981428,29.261429,28.867144,29.207144,19.771965,85810200
16-11-2009,29.354286,29.714285,29.287144,29.518572,19.982788,121301600
17-11-2009,29.440001,29.634285,29.285715,29.571428,20.01857,99128400
18-11-2009,29.505714,29.571428,29.142857,29.422857,19.917995,93580200
19-11-2009,29.23,29.23,28.542856,28.644285,19.390938,135581600
20-11-2009,28.450001,28.627142,28.251429,28.559999,19.333876,101666600
23-11-2009,29,29.428572,28.992857,29.411428,19.910255,118724200
24-11-2009,29.332857,29.411428,28.985714,29.205715,19.771,79609600
25-11-2009,29.342857,29.378571,29.108572,29.17,19.74682,71613500
27-11-2009,28.459999,28.994286,28.338572,28.655714,19.398668,73814300
30-11-2009,28.73,28.811428,28.395714,28.558571,19.332907,106214500
01-12-2009,28.891428,28.967142,28.118572,28.138571,19.048586,116440800
02-12-2009,28.422857,28.774286,27.964285,28.032858,18.977028,178815000
03-12-2009,28.202858,28.425714,28.038572,28.068571,19.001198,112179900
04-12-2009,28.528572,28.554285,27.182858,27.617144,18.695608,206721200
07-12-2009,27.617144,27.681429,26.954287,26.992857,18.272993,178689700
08-12-2009,27.051428,27.478571,26.957144,27.124287,18.361963,172599700
09-12-2009,27.325714,28.308571,27.187143,28.257143,19.128855,171195500
10-12-2009,28.5,28.528572,28.017143,28.061428,18.996365,122417400
11-12-2009,28.254286,28.285715,27.632856,27.809999,18.82616,107443700
14-12-2009,27.91,28.204287,27.508572,28.139999,19.049553,123947600
15-12-2009,27.975714,28.215714,27.610001,27.738571,18.777805,104864900
16-12-2009,27.871429,28.071428,27.792856,27.861429,18.860981,88246200
17-12-2009,27.751429,27.857143,27.285715,27.408571,18.554411,97209700
18-12-2009,27.595715,27.928572,27.514286,27.918571,18.899662,152192600
21-12-2009,28.007143,28.535715,27.952858,28.318571,19.170444,152976600
22-12-2009,28.491428,28.692858,28.379999,28.622858,19.376431,87378900
23-12-2009,28.742857,28.911428,28.687143,28.871429,19.544703,86381400
24-12-2009,29.078571,29.907143,29.049999,29.862858,20.215857,125222300
28-12-2009,30.245714,30.564285,29.944286,30.23,20.464396,161141400
29-12-2009,30.375713,30.388571,29.818571,29.871429,20.221659,111301400
30-12-2009,29.832857,30.285715,29.758572,30.234285,20.467297,103021100
31-12-2009,30.447144,30.478571,30.08,30.104286,20.379293,88102700
04-01-2010,30.49,30.642857,30.34,30.572857,20.696495,123432400
05-01-2010,30.657143,30.798571,30.464285,30.625713,20.732277,150476200
06-01-2010,30.625713,30.747143,30.107143,30.138571,20.402506,138040000
07-01-2010,30.25,30.285715,29.864286,30.082857,20.364788,119282800
08-01-2010,30.042856,30.285715,29.865715,30.282858,20.500175,111902700
11-01-2010,30.4,30.428572,29.778572,30.015715,20.319336,115557400
12-01-2010,29.884285,29.967142,29.488571,29.674286,20.088205,148614900
13-01-2010,29.695715,30.132856,29.157143,30.092857,20.371557,151473000
14-01-2010,30.015715,30.065714,29.860001,29.918571,20.253571,108223500
15-01-2010,30.132856,30.228571,29.41,29.418571,19.915094,148516900
19-01-2010,29.761429,30.741428,29.605715,30.719999,20.796108,182501900
20-01-2010,30.701429,30.792856,29.928572,30.247143,20.476,153038200
21-01-2010,30.297142,30.472857,29.601429,29.724285,20.122049,152038600
22-01-2010,29.540001,29.642857,28.165714,28.25,19.124027,220441900
25-01-2010,28.93,29.242857,28.598572,29.01,19.638508,266424900
26-01-2010,29.421429,30.530001,28.940001,29.42,19.916061,466777500
27-01-2010,29.549999,30.082857,28.504286,29.697144,20.103678,430642100
28-01-2010,29.275715,29.357143,28.385714,28.469999,19.272955,293375600
29-01-2010,28.725714,28.885714,27.178572,27.437143,18.573751,311488100
01-02-2010,27.481428,28,27.328571,27.818571,18.831963,187469100
02-02-2010,27.987143,28.045713,27.625713,27.98,18.941242,174585600
03-02-2010,27.881428,28.6,27.774286,28.461428,19.267153,153832000
04-02-2010,28.104286,28.338572,27.367144,27.435715,18.572784,189413000
05-02-2010,27.518572,28,27.264286,27.922857,18.902561,212576700
08-02-2010,27.955715,28.268572,27.714285,27.731428,18.772972,119567700
09-02-2010,28.059999,28.214285,27.821428,28.027143,18.973154,158221700
10-02-2010,27.984285,28.085714,27.751429,27.874287,18.869682,92590400
11-02-2010,27.84,28.535715,27.722857,28.381428,19.212992,137586400
12-02-2010,28.301428,28.805714,27.928572,28.625713,19.378365,163867200
16-02-2010,28.848572,29.098572,28.788572,29.057142,19.670424,135934400
17-02-2010,29.17,29.187143,28.694286,28.935715,19.588219,109099200
18-02-2010,28.804285,29.127142,28.702858,28.99,19.624969,105706300
19-02-2010,28.837143,29.028572,28.73,28.809999,19.503117,103867400
22-02-2010,28.905714,28.928572,28.455715,28.631428,19.382235,97640900
23-02-2010,28.571428,28.761429,27.95857,28.151428,19.057293,143773700
24-02-2010,28.318571,28.777143,28.262857,28.665714,19.405443,115141600
25-02-2010,28.197144,28.98,28.127142,28.857143,19.535028,166281500
26-02-2010,28.911428,29.309999,28.857143,29.231428,19.788406,126865200
01-03-2010,29.392857,29.928572,29.35,29.855715,20.211016,137523400
02-03-2010,29.99,30.118572,29.677143,29.835714,20.197483,141636600
03-03-2010,29.848572,29.981428,29.705715,29.904285,20.243898,93013200
04-03-2010,29.897142,30.131428,29.804285,30.101429,20.377359,91510300
05-03-2010,30.705715,31.385714,30.661428,31.278572,21.174236,224905100
08-03-2010,31.43,31.441429,31.178572,31.297142,21.186804,107472400
09-03-2010,31.187143,32.142857,31.127142,31.860001,21.567839,230064800
10-03-2010,31.975714,32.21143,31.885714,32.119999,21.743841,149054500
11-03-2010,31.987143,32.214287,31.902857,32.214287,21.807673,101425100
12-03-2010,32.48143,32.532856,32.25,32.371429,21.914049,104080900
15-03-2010,32.197144,32.214287,31.464285,31.977142,21.647135,123375700
16-03-2010,32.025715,32.139999,31.787144,32.064285,21.706129,111727000
17-03-2010,32.128571,32.349998,31.895714,32.017143,21.674215,112739200
18-03-2010,32.014286,32.142857,31.801428,32.092857,21.725468,85527400
19-03-2010,32.112858,32.177143,31.604286,31.75,21.493372,139861400
22-03-2010,31.495714,32.285713,31.450001,32.107143,21.735138,114104900
23-03-2010,32.234287,32.682858,32.014286,32.622856,22.084255,150607800
24-03-2010,32.52,32.885715,32.501427,32.767143,22.181934,149445100
25-03-2010,32.988571,32.995716,32.32143,32.378571,21.918884,135571100
26-03-2010,32.707142,33.135715,32.650002,32.985714,22.329893,160218800
29-03-2010,33.285713,33.41,33.08857,33.19857,22.473988,135186100
30-03-2010,33.799999,33.925713,33.464287,33.692856,22.808598,131827500
31-03-2010,33.64143,33.80143,33.494286,33.57143,22.7264,107664900
01-04-2010,33.915714,34.104286,33.25,33.709999,22.820206,150786300
05-04-2010,33.568573,34.072857,33.53857,34.07,23.063908,171126900
06-04-2010,34.028572,34.32,33.857143,34.220001,23.165457,111754300
07-04-2010,34.221428,34.560001,34.094284,34.371429,23.267967,157125500
08-04-2010,34.348572,34.505714,34.005714,34.278572,23.205101,143247300
09-04-2010,34.490002,34.555714,34.351429,34.541428,23.383045,83545700
12-04-2010,34.599998,34.724285,34.544285,34.612858,23.431404,83256600
13-04-2010,34.55143,34.685715,34.444286,34.632858,23.444941,76552700
14-04-2010,35.040001,35.115715,34.867142,35.098572,23.760208,101019100
15-04-2010,35.111427,35.575714,35.072857,35.560001,24.072575,94196200
16-04-2010,35.509998,35.877144,34.935715,35.342857,23.925579,187636400
19-04-2010,35.290001,35.412857,34.53857,35.295715,23.893667,141731100
20-04-2010,35.505714,35.607143,34.708572,34.941429,23.65383,184581600
21-04-2010,36.971428,37.17857,36.532856,37.031429,25.068668,245597800
22-04-2010,36.89143,38.107143,36.599998,38.067142,25.769806,198356200
23-04-2010,38.284286,38.882858,38.142857,38.689999,26.191448,199238900
26-04-2010,38.84,38.922855,38.312859,38.5,26.062822,119767200
27-04-2010,38.181427,38.262856,37.217144,37.434284,25.341385,177335900
28-04-2010,37.607143,37.714287,36.630001,37.371429,25.298838,189600600
29-04-2010,37.574287,38.57143,37.43,38.377144,25.979654,139710200
30-04-2010,38.472858,38.652859,37.285713,37.298573,25.249512,135615900
03-05-2010,37.691429,38.26857,37.554287,38.049999,25.758196,113585500
04-05-2010,37.555714,37.612858,36.67857,36.954285,25.016449,180954900
05-05-2010,36.147144,36.877144,35.532856,36.57,24.756296,220775800
06-05-2010,36.261429,36.892857,28.464285,35.17857,23.814362,321465200
07-05-2010,34.815716,35.224285,32.172855,33.694286,22.809566,419004600
10-05-2010,35.75,36.378571,35.504284,36.284286,24.562885,246076600
11-05-2010,35.977142,37.127144,35.785713,36.645714,24.807558,212226700
12-05-2010,37.034286,37.59,36.957142,37.441429,25.346218,163594900
13-05-2010,37.602856,37.857143,36.628571,36.908573,24.9855,149928100
14-05-2010,36.451427,36.639999,35.642857,36.259998,24.546444,189840700
17-05-2010,36.385715,36.597141,35.387142,36.317142,24.585125,190708700
18-05-2010,36.71143,36.935715,35.751427,36.05143,24.405254,195669600
19-05-2010,35.642857,36.131428,34.978573,35.477142,24.016479,256431700
20-05-2010,34.554287,34.835712,33.744286,33.965714,22.993315,320728800
21-05-2010,33.259998,34.92857,33.049999,34.617142,23.434298,305972800
24-05-2010,35.325714,35.842857,35.18,35.251427,23.863678,188559700
25-05-2010,34.192856,35.251427,33.880001,35.031429,23.714752,262001600
26-05-2010,35.725716,36.01857,34.82143,34.872856,23.607405,212663500
27-05-2010,35.799999,36.27,35.587143,36.192856,24.500992,166570600
28-05-2010,37.055714,37.057144,36.192856,36.697144,24.842377,203903700
01-06-2010,37.098572,37.991428,36.994286,37.261429,25.224371,219118200
02-06-2010,37.791428,37.828571,37.189999,37.707142,25.526098,172137000
03-06-2010,37.882858,37.935715,37.201427,37.58857,25.445822,162526700
04-06-2010,36.887142,37.414288,36.375713,36.565716,24.753395,189576100
07-06-2010,36.898571,37.021427,35.792858,35.848572,24.267931,221735500
08-06-2010,36.177143,36.257141,35.092857,35.618572,24.112223,250192600
09-06-2010,35.924286,35.985714,34.64143,34.742859,23.519409,213657500
10-06-2010,34.977142,35.854286,34.599998,35.787144,24.226343,194089000
11-06-2010,35.46143,36.265713,35.33857,36.215714,24.516459,136439800
14-06-2010,36.565716,37.021427,36.287144,36.325714,24.590927,150740100
15-06-2010,36.52,37.121429,36.5,37.098572,25.114117,146268500
16-06-2010,37.299999,38.25,37.232857,38.17857,25.845236,195919500
17-06-2010,38.657143,38.985714,38.5,38.83857,26.292021,218213800
18-06-2010,38.892857,39.285713,38.774284,39.152859,26.504786,196155400
21-06-2010,39.669998,39.85857,38.389999,38.595715,26.127621,194122600
22-06-2010,38.880001,39.424286,38.785713,39.121429,26.483511,179315500
23-06-2010,39.225716,39.237144,38.271427,38.709999,26.204992,192114300
24-06-2010,38.714287,39.028572,38.299999,38.42857,26.014477,178569300
25-06-2010,38.580002,38.610001,37.972858,38.099998,25.792042,137485600
28-06-2010,38.132858,38.535713,37.78857,38.328571,25.946774,146237000
29-06-2010,37.73143,37.77,36.328571,36.595715,24.77371,283336200
30-06-2010,36.672855,36.852856,35.715714,35.932858,24.324982,184863000
01-07-2010,36.328571,36.400002,34.745716,35.497143,24.030025,255724000
02-07-2010,35.784286,35.847141,34.742859,35.277142,23.88109,173460700
06-07-2010,35.857143,36.114285,35.165714,35.51857,24.044527,153808900
07-07-2010,35.784286,36.967144,35.67857,36.952858,25.015478,163639000
08-07-2010,37.497143,37.557144,36.412857,36.869999,24.959387,184536100
09-07-2010,36.69857,37.128571,36.451427,37.08857,25.107349,108330600
12-07-2010,36.932858,37.407143,36.408573,36.755714,24.882023,140719600
13-07-2010,36.617142,36.628571,35.204285,35.971428,24.351093,297731000
14-07-2010,35.625713,36.542858,35.57143,36.104286,24.441032,203011900
15-07-2010,35.46143,36.709999,35.328571,35.921429,24.317245,206216500
16-07-2010,36.168571,36.424286,35.487144,35.700001,24.167347,259964600
19-07-2010,35.697144,35.697144,34.228573,35.082859,23.749577,256119500
20-07-2010,34.700001,36.128571,34.287144,35.984287,24.3598,268737700
21-07-2010,37.869999,37.878571,36.285713,36.32,24.587057,296417800
22-07-2010,36.811428,37.142857,36.472858,37.002857,25.049324,161329700
23-07-2010,36.727142,37.197144,36.611427,37.134285,25.138298,133347200
26-07-2010,37.142857,37.157143,36.815716,37.040001,25.074471,105137900
27-07-2010,37.267143,37.828571,37.185715,37.725716,25.538668,146192900
28-07-2010,37.667141,37.998573,37.17857,37.279999,25.236938,129996300
29-07-2010,37.244286,37.521427,36.585712,36.872856,24.961325,160951700
30-07-2010,36.555714,37.099998,36.414288,36.75,24.878155,112052500
02-08-2010,37.205715,37.512856,37.08857,37.407143,25.323013,107013900
03-08-2010,37.287144,37.60857,37.060001,37.418571,25.330744,104413400
04-08-2010,37.548573,37.754284,37.187141,37.568573,25.432293,105093800
05-08-2010,37.389999,37.597141,37.221428,37.385715,25.308506,72274300
06-08-2010,37.111427,37.355713,36.804287,37.155716,25.152805,111224400
09-08-2010,37.354286,37.450001,37.081429,37.392857,25.313341,75782000
10-08-2010,37.121429,37.207142,36.792858,37.058571,25.087042,112980000
11-08-2010,36.485714,36.527142,35.687141,35.741428,24.195393,155013600
12-08-2010,35.241428,36.157143,35.16,35.970001,24.350124,133730100
13-08-2010,35.950001,35.982857,35.584286,35.585712,24.089981,88717300
16-08-2010,35.368572,35.715714,35.23143,35.377144,23.94879,79607500
17-08-2010,35.725716,36.375713,35.599998,35.995716,24.367537,105660100
18-08-2010,36.05143,36.381428,35.939999,36.152859,24.473915,84924000
19-08-2010,36.119999,36.21143,35.525715,35.697144,24.165417,106676500
20-08-2010,35.627144,36.274284,35.57143,35.662857,24.142202,96057500
23-08-2010,35.970001,36,35.035713,35.114285,23.770847,103510400
24-08-2010,34.667141,34.714287,34.092857,34.275715,23.203169,150641400
25-08-2010,34.005714,34.855713,33.885715,34.69857,23.489424,149216900
26-08-2010,35.064285,35.107143,34.325714,34.325714,23.237015,116626300
27-08-2010,34.535713,34.658573,33.651428,34.517143,23.366606,137097800
30-08-2010,34.394287,35.107143,34.382858,34.642857,23.451708,95822300
31-08-2010,34.549999,34.937141,34.335712,34.728573,23.509731,105196700
01-09-2010,35.352856,35.922855,35.182858,35.761429,24.208933,174259400
02-09-2010,35.894287,36.024284,35.509998,36.024284,24.386871,103856900
03-09-2010,36.441429,36.968571,36.357143,36.967144,25.025152,130197200
07-09-2010,36.662857,37.075714,36.607143,36.830002,24.932308,85639400
08-09-2010,37.111427,37.77,37.014286,37.560001,25.426491,131637800
09-09-2010,37.862858,38.074287,37.560001,37.581429,25.440992,109643800
10-09-2010,37.598572,37.785713,37.342857,37.630001,25.473873,96885600
13-09-2010,37.974285,38.325714,37.965714,38.148571,25.824923,97195000
14-09-2010,38.029999,38.452858,37.931427,38.294285,25.923563,102037600
15-09-2010,38.310001,38.625713,38.262856,38.602856,26.132456,107342200
16-09-2010,38.605713,39.524284,38.5,39.509998,26.746553,163025800
17-09-2010,39.669998,39.708572,39.097141,39.33857,26.630503,158619300
20-09-2010,39.439999,40.540001,39.407143,40.46143,27.390631,164669400
21-09-2010,40.55143,41.049999,40.398571,40.53857,27.442856,167018600
22-09-2010,40.387142,41.139999,40.344284,41.107143,27.827749,146322400
23-09-2010,40.904285,41.822857,40.857143,41.274284,27.940897,196529200
24-09-2010,41.728573,41.932858,41.507141,41.759998,28.269707,162372000
27-09-2010,41.997143,42.104286,41.572857,41.594284,28.157522,120708700
28-09-2010,41.681427,41.681427,39.285713,40.98,27.741684,258760600
29-09-2010,41.032856,41.401428,40.857143,41.052856,27.790997,117411000
30-09-2010,41.285713,41.42857,40.17857,40.535713,27.440918,168347900
01-10-2010,40.878571,40.939999,40.192856,40.360001,27.321968,112035700
04-10-2010,40.228573,40.414288,39.681427,39.805714,26.946741,108825500
05-10-2010,40.285713,41.349998,40.259998,41.277142,27.942837,125491800
06-10-2010,41.369999,41.712856,40.751427,41.312859,27.96701,167717200
07-10-2010,41.477142,41.497143,40.987144,41.317142,27.969906,102099900
08-10-2010,41.672855,42.07143,41.42857,42.009998,28.438944,164600800
11-10-2010,42.105713,42.462856,42.085712,42.194286,28.5637,106938300
12-10-2010,42.201427,42.785713,41.784286,42.648571,28.871229,139636000
13-10-2010,42.885715,43.137142,42.828571,42.877144,29.025965,157523100
14-10-2010,43.098572,43.209999,42.914288,43.187141,29.235815,108824100
15-10-2010,43.919998,45,43.558571,44.962856,30.437899,230548500
18-10-2010,45.495716,45.57143,44.898571,45.42857,30.753168,273252700
19-10-2010,43.342857,44.824287,42.860001,44.212856,29.930185,308196000
20-10-2010,44.142857,44.892857,43.83857,44.361427,30.030762,180406100
21-10-2010,44.622856,44.962856,43.828571,44.217144,29.933086,137865000
22-10-2010,44.152859,44.291428,43.757141,43.924286,29.734831,93194500
25-10-2010,44.155716,44.514286,44.062859,44.119999,29.867323,98115500
26-10-2010,43.83857,44.248573,43.664288,44.007141,29.790924,98232400
27-10-2010,43.950001,44.271427,43.657143,43.975716,29.76965,99750700
28-10-2010,43.992859,44,42.985714,43.605713,29.519171,137762800
29-10-2010,43.46143,43.697144,42.98143,42.997143,29.107193,107627800
01-11-2010,43.174286,43.657143,43.171429,43.454285,29.416662,105972300
02-11-2010,43.857143,44.312859,43.857143,44.194286,29.91761,108482500
03-11-2010,44.48143,44.697144,44.075714,44.685715,30.25028,127087100
04-11-2010,45.064285,45.740002,45.004284,45.467144,30.779278,160622000
05-11-2010,45.427143,45.652859,45.25,45.304287,30.669029,90313300
08-11-2010,45.314285,45.681427,45.251427,45.517143,30.813129,70439600
09-11-2010,45.864285,45.900002,44.92857,45.154285,30.567488,95886000
10-11-2010,45.234287,45.53857,44.792858,45.432858,30.756073,96056800
11-11-2010,45,45.485714,44.892857,45.235714,30.622616,90321000
12-11-2010,45.142857,45.214287,43.375713,44.004284,29.788984,198961700
15-11-2010,44.065716,44.362858,43.752857,43.862858,29.693251,100901500
16-11-2010,43.674286,43.942856,42.759998,43.084286,29.166189,164412500
17-11-2010,43.028572,43.427143,42.537144,42.92857,29.060774,119862400
18-11-2010,43.599998,44.238571,43.527142,44.061428,29.827671,123622800
19-11-2010,43.995716,44.057144,43.605713,43.818573,29.663267,96210800
22-11-2010,43.811428,44.765713,43.695713,44.765713,30.304438,98268800
23-11-2010,44.349998,44.535713,43.794285,44.104286,29.856689,129861900
24-11-2010,44.57143,45.057144,44.535713,44.971428,30.443697,103431300
26-11-2010,44.82,45.385715,44.705715,45,30.463045,59396400
29-11-2010,45.07143,45.354286,44.482857,45.267143,30.643881,111446300
30-11-2010,44.791428,44.908573,44.41,44.450001,30.090717,125464500
01-12-2010,45.03857,45.392857,45,45.200001,30.598436,115437700
02-12-2010,45.361427,45.57143,44.984287,45.450001,30.767672,115709300
03-12-2010,45.287144,45.521427,45.191429,45.348572,30.699013,85523200
06-12-2010,45.52,46.047142,45.488571,45.735714,30.961088,112120400
07-12-2010,46.257141,46.284286,45.445713,45.458572,30.773483,97863500
08-12-2010,45.66143,45.860001,45.30143,45.85857,31.044258,80483900
09-12-2010,46.01857,46.07143,45.574287,45.68,30.923382,73537800
10-12-2010,45.664288,45.864285,45.514286,45.794285,31.000742,65627800
13-12-2010,46.33857,46.437141,45.857143,45.952858,31.108086,109953900
14-12-2010,45.96143,46.077145,45.57143,45.755714,30.974632,87752000
15-12-2010,45.714287,46.142857,45.598572,45.765713,30.981398,104328000
16-12-2010,45.869999,46.087143,45.728573,45.892857,31.067474,80507700
17-12-2010,45.947144,45.970001,45.747143,45.80143,31.005571,96732300
20-12-2010,45.942856,46.17857,45.46143,46.029999,31.160313,96402600
21-12-2010,46.142857,46.341427,46.007141,46.314285,31.35276,64088500
22-12-2010,46.337143,46.531429,46.221428,46.451427,31.445593,66480400
23-12-2010,46.42857,46.450001,46.167141,46.228573,31.294737,55789300
27-12-2010,46.121429,46.491428,45.931427,46.382858,31.399181,62454000
28-12-2010,46.558571,46.665714,46.437141,46.495716,31.475576,43981000
29-12-2010,46.602856,46.635715,46.442856,46.470001,31.458162,40784800
30-12-2010,46.497143,46.501427,46.150002,46.237144,31.300541,39373600
31-12-2010,46.135715,46.21143,45.901428,46.080002,31.19416,48377000
03-01-2011,46.52,47.18,46.405716,47.081429,31.872087,111284600
04-01-2011,47.491428,47.5,46.878571,47.327145,32.038422,77270200
05-01-2011,47.078571,47.762856,47.07143,47.714287,32.300495,63879900
06-01-2011,47.817142,47.892857,47.557144,47.675713,32.274384,75107200
07-01-2011,47.712856,48.049999,47.414288,48.017143,32.505524,77982800
10-01-2011,48.404285,49.032856,48.167141,48.921429,33.11768,112140000
11-01-2011,49.26857,49.279999,48.495716,48.805714,33.039349,111027000
12-01-2011,49.035713,49.204285,48.857143,49.202858,33.308201,75647600
13-01-2011,49.308571,49.52,49.121429,49.382858,33.430058,74195100
14-01-2011,49.412857,49.782856,49.205715,49.782856,33.700832,77210000
18-01-2011,47.074287,49.251427,46.57143,48.664288,32.943607,470249500
19-01-2011,49.764286,49.799999,48.125713,48.405716,32.76857,283903200
20-01-2011,48.061428,48.328571,47.16,47.525715,32.172848,191197300
21-01-2011,47.681427,47.84,46.66143,46.674286,31.596462,188600300
24-01-2011,46.695713,48.207142,46.674286,48.207142,32.634136,143670800
